jobs,lock,runtime_ns
1,backoff-200-800,1040997
1,backoff-200-800,972538
1,backoff-200-800,988185
1,backoff-200-800,933134
1,backoff-200-800,954951
1,backoff-200-800,946145
1,backoff-200-800,947590
1,backoff-200-800,976091
1,backoff-200-800,980937
1,backoff-200-800,991017
1,backoff-200-800,985198
1,backoff-200-800,982382
1,backoff-200-800,970413
1,backoff-200-800,971196
1,backoff-200-800,992468
1,backoff-200-800,974268
1,backoff-200-800,970393
1,backoff-200-800,971025
1,backoff-200-800,986555
1,backoff-200-800,976942
1,backoff-200-800,970510
1,backoff-200-800,969000
1,backoff-200-800,1006697
1,backoff-200-800,976353
1,backoff-200-800,950860
1,backoff-200-800,930432
1,backoff-200-800,960230
1,backoff-200-800,936364
1,backoff-200-800,942663
1,backoff-200-800,937613
1,backoff-200-800,947902
1,backoff-200-800,969556
1,backoff-200-800,934629
1,backoff-200-800,970009
1,backoff-200-800,935207
1,backoff-200-800,970874
1,backoff-200-800,932885
1,backoff-200-800,971708
1,backoff-200-800,937139
1,backoff-200-800,968209
1,backoff-200-800,970644
1,backoff-200-800,981857
1,backoff-200-800,991517
1,backoff-200-800,998903
1,backoff-200-800,969642
1,backoff-200-800,968799
1,backoff-200-800,978753
1,backoff-200-800,969545
1,backoff-200-800,941104
1,backoff-200-800,971344
2,backoff-200-800,10669727
2,backoff-200-800,13145847
2,backoff-200-800,10747329
2,backoff-200-800,13859339
2,backoff-200-800,13177652
2,backoff-200-800,12769023
2,backoff-200-800,11590358
2,backoff-200-800,13213204
2,backoff-200-800,11979702
2,backoff-200-800,11908723
2,backoff-200-800,5766873
2,backoff-200-800,4847148
2,backoff-200-800,3708287
2,backoff-200-800,3233768
2,backoff-200-800,2879154
2,backoff-200-800,3101025
2,backoff-200-800,3044116
2,backoff-200-800,3103359
2,backoff-200-800,3001225
2,backoff-200-800,3137062
2,backoff-200-800,3029592
2,backoff-200-800,3194378
2,backoff-200-800,2856377
2,backoff-200-800,3287047
2,backoff-200-800,3109533
2,backoff-200-800,3192369
2,backoff-200-800,3169230
2,backoff-200-800,3294113
2,backoff-200-800,3088464
2,backoff-200-800,3093742
2,backoff-200-800,2901888
2,backoff-200-800,3123929
2,backoff-200-800,3171559
2,backoff-200-800,3120614
2,backoff-200-800,3129475
2,backoff-200-800,3130734
2,backoff-200-800,2846837
2,backoff-200-800,3215994
2,backoff-200-800,2962398
2,backoff-200-800,3155407
2,backoff-200-800,3100618
2,backoff-200-800,3267086
2,backoff-200-800,2999902
2,backoff-200-800,3075516
2,backoff-200-800,2863816
2,backoff-200-800,3177623
2,backoff-200-800,2874593
2,backoff-200-800,3106356
2,backoff-200-800,3016778
2,backoff-200-800,3176498
4,backoff-200-800,7614833
4,backoff-200-800,8512370
4,backoff-200-800,6615068
4,backoff-200-800,6016454
4,backoff-200-800,4774755
4,backoff-200-800,4864107
4,backoff-200-800,4484731
4,backoff-200-800,4830047
4,backoff-200-800,4407277
4,backoff-200-800,4892446
4,backoff-200-800,4421252
4,backoff-200-800,4870758
4,backoff-200-800,4343166
4,backoff-200-800,4819196
4,backoff-200-800,4321812
4,backoff-200-800,4871802
4,backoff-200-800,4149381
4,backoff-200-800,4837265
4,backoff-200-800,4376314
4,backoff-200-800,4816825
4,backoff-200-800,4349478
4,backoff-200-800,4778165
