jobs,lock,runtime_ns
1,backoff-500-4000,1014213
1,backoff-500-4000,972549
1,backoff-500-4000,969276
1,backoff-500-4000,933902
1,backoff-500-4000,919374
1,backoff-500-4000,958999
1,backoff-500-4000,963141
1,backoff-500-4000,970865
1,backoff-500-4000,960699
1,backoff-500-4000,975880
1,backoff-500-4000,974514
1,backoff-500-4000,971911
1,backoff-500-4000,986499
1,backoff-500-4000,974516
1,backoff-500-4000,984204
1,backoff-500-4000,982564
1,backoff-500-4000,970720
1,backoff-500-4000,971651
1,backoff-500-4000,984337
1,backoff-500-4000,981422
1,backoff-500-4000,966947
1,backoff-500-4000,965031
1,backoff-500-4000,971848
1,backoff-500-4000,959120
1,backoff-500-4000,970413
1,backoff-500-4000,936865
1,backoff-500-4000,959139
1,backoff-500-4000,988495
1,backoff-500-4000,961673
1,backoff-500-4000,970485
1,backoff-500-4000,961669
1,backoff-500-4000,966566
1,backoff-500-4000,964948
1,backoff-500-4000,961946
1,backoff-500-4000,975735
1,backoff-500-4000,1003605
1,backoff-500-4000,963215
1,backoff-500-4000,917645
1,backoff-500-4000,936716
1,backoff-500-4000,950861
1,backoff-500-4000,961278
1,backoff-500-4000,933228
1,backoff-500-4000,970846
1,backoff-500-4000,963071
1,backoff-500-4000,971227
1,backoff-500-4000,970802
1,backoff-500-4000,962930
1,backoff-500-4000,984319
1,backoff-500-4000,964208
1,backoff-500-4000,1004739
2,backoff-500-4000,1957700
2,backoff-500-4000,1935810
2,backoff-500-4000,1978267
2,backoff-500-4000,2012607
2,backoff-500-4000,1993790
2,backoff-500-4000,2034596
2,backoff-500-4000,1977447
2,backoff-500-4000,2186547
2,backoff-500-4000,2133822
2,backoff-500-4000,2127398
2,backoff-500-4000,2144765
2,backoff-500-4000,2368280
2,backoff-500-4000,2347989
2,backoff-500-4000,2400367
2,backoff-500-4000,2376606
2,backoff-500-4000,2608573
2,backoff-500-4000,2579410
2,backoff-500-4000,2612639
2,backoff-500-4000,2777289
2,backoff-500-4000,2929035
2,backoff-500-4000,2864547
2,backoff-500-4000,3058035
2,backoff-500-4000,3178545
2,backoff-500-4000,3173979
2,backoff-500-4000,3509769
2,backoff-500-4000,3765054
2,backoff-500-4000,3712153
2,backoff-500-4000,4172569
2,backoff-500-4000,4319083
2,backoff-500-4000,4143234
2,backoff-500-4000,4348391
2,backoff-500-4000,4163847
2,backoff-500-4000,4156789
2,backoff-500-4000,4282498
2,backoff-500-4000,4297626
2,backoff-500-4000,4282734
2,backoff-500-4000,4179370
2,backoff-500-4000,4271141
2,backoff-500-4000,4317839
2,backoff-500-4000,4325290
2,backoff-500-4000,4326393
2,backoff-500-4000,4315443
2,backoff-500-4000,4202159
2,backoff-500-4000,4349169
2,backoff-500-4000,4126282
2,backoff-500-4000,4267235
2,backoff-500-4000,4123438
2,backoff-500-4000,4303565
2,backoff-500-4000,4168274
2,backoff-500-4000,4348729
4,backoff-500-4000,8566062
4,backoff-500-4000,9683836
4,backoff-500-4000,8638966
4,backoff-500-4000,9602628
4,backoff-500-4000,7997879
4,backoff-500-4000,6846943
4,backoff-500-4000,5196514
4,backoff-500-4000,4854342
4,backoff-500-4000,4081743
4,backoff-500-4000,4101918
4,backoff-500-4000,3783727
4,backoff-500-4000,4088717
4,backoff-500-4000,3773698
4,backoff-500-4000,3990335
4,backoff-500-4000,3740828
4,backoff-500-4000,4014455
4,backoff-500-4000,3697520
4,backoff-500-4000,3947510
4,backoff-500-4000,3825506
4,backoff-500-4000,3987453
4,backoff-500-4000,3779259
4,backoff-500-4000,4000725
4,backoff-500-4000,3744493
4,backoff-500-4000,3906577
4,backoff-500-4000,3745295
4,backoff-500-4000,3996686
4,backoff-500-4000,3802847
4,backoff-500-4000,3985369
4,backoff-500-4000,3789920
4,backoff-500-4000,3978123
4,backoff-500-4000,3719292
4,backoff-500-4000,3996130
4,backoff-500-4000,3767893
4,backoff-500-4000,3975221
4,backoff-500-4000,3705435
4,backoff-500-4000,3964844
4,backoff-500-4000,3723255
4,backoff-500-4000,3981121
