jobs,lock,runtime_ns
1,backoff-500-2000,1021243
1,backoff-500-2000,965419
1,backoff-500-2000,940980
1,backoff-500-2000,986690
1,backoff-500-2000,989653
1,backoff-500-2000,982496
1,backoff-500-2000,976960
1,backoff-500-2000,960751
1,backoff-500-2000,981852
1,backoff-500-2000,986262
1,backoff-500-2000,986680
1,backoff-500-2000,966323
1,backoff-500-2000,949067
1,backoff-500-2000,973513
1,backoff-500-2000,958252
1,backoff-500-2000,973878
1,backoff-500-2000,987627
1,backoff-500-2000,962612
1,backoff-500-2000,965857
1,backoff-500-2000,972118
1,backoff-500-2000,967218
1,backoff-500-2000,984576
1,backoff-500-2000,968226
1,backoff-500-2000,1018537
1,backoff-500-2000,967099
1,backoff-500-2000,979064
1,backoff-500-2000,968425
1,backoff-500-2000,969000
1,backoff-500-2000,976989
1,backoff-500-2000,913037
1,backoff-500-2000,900895
1,backoff-500-2000,956616
1,backoff-500-2000,964464
1,backoff-500-2000,971027
1,backoff-500-2000,958174
1,backoff-500-2000,934251
1,backoff-500-2000,926358
1,backoff-500-2000,961201
1,backoff-500-2000,961099
1,backoff-500-2000,963992
1,backoff-500-2000,987508
1,backoff-500-2000,977400
1,backoff-500-2000,970916
1,backoff-500-2000,970861
1,backoff-500-2000,984467
1,backoff-500-2000,972186
1,backoff-500-2000,968666
1,backoff-500-2000,971121
1,backoff-500-2000,954600
1,backoff-500-2000,957795
2,backoff-500-2000,1874184
2,backoff-500-2000,1907427
2,backoff-500-2000,1912503
2,backoff-500-2000,1907822
2,backoff-500-2000,1915085
2,backoff-500-2000,2038328
2,backoff-500-2000,2078170
2,backoff-500-2000,2031735
2,backoff-500-2000,2051617
2,backoff-500-2000,2202103
2,backoff-500-2000,2200388
2,backoff-500-2000,2268665
2,backoff-500-2000,2232565
2,backoff-500-2000,2437494
2,backoff-500-2000,2419392
2,backoff-500-2000,2470989
2,backoff-500-2000,2414433
2,backoff-500-2000,2732632
2,backoff-500-2000,2663757
2,backoff-500-2000,2765800
2,backoff-500-2000,3017996
2,backoff-500-2000,3028764
2,backoff-500-2000,3154336
2,backoff-500-2000,2979843
2,backoff-500-2000,3160388
2,backoff-500-2000,2981554
2,backoff-500-2000,2983410
2,backoff-500-2000,2948781
2,backoff-500-2000,2979678
2,backoff-500-2000,3019427
2,backoff-500-2000,2949246
2,backoff-500-2000,2997649
2,backoff-500-2000,2984901
2,backoff-500-2000,3031354
2,backoff-500-2000,2966570
2,backoff-500-2000,2934458
2,backoff-500-2000,2954870
2,backoff-500-2000,2979218
2,backoff-500-2000,2966680
2,backoff-500-2000,2975606
2,backoff-500-2000,2967908
2,backoff-500-2000,3006845
2,backoff-500-2000,3001240
2,backoff-500-2000,2930435
2,backoff-500-2000,3003470
2,backoff-500-2000,2952162
2,backoff-500-2000,2991151
2,backoff-500-2000,3000462
2,backoff-500-2000,3007095
2,backoff-500-2000,3016600
4,backoff-500-2000,6196877
4,backoff-500-2000,6836349
4,backoff-500-2000,6193491
4,backoff-500-2000,6766871
4,backoff-500-2000,6215327
4,backoff-500-2000,6792406
4,backoff-500-2000,5377279
4,backoff-500-2000,5029614
4,backoff-500-2000,4151651
4,backoff-500-2000,4176176
4,backoff-500-2000,3803977
4,backoff-500-2000,4064806
4,backoff-500-2000,3779362
4,backoff-500-2000,4136803
4,backoff-500-2000,3862048
4,backoff-500-2000,4129728
4,backoff-500-2000,3894592
4,backoff-500-2000,4094633
4,backoff-500-2000,3861063
4,backoff-500-2000,4138388
4,backoff-500-2000,3878250
4,backoff-500-2000,4164518
4,backoff-500-2000,3819787
4,backoff-500-2000,4133575
4,backoff-500-2000,3759810
4,backoff-500-2000,4130337
4,backoff-500-2000,3794165
4,backoff-500-2000,4113553
4,backoff-500-2000,3834186
4,backoff-500-2000,4227091
4,backoff-500-2000,3923562
4,backoff-500-2000,4087503
4,backoff-500-2000,3855001
4,backoff-500-2000,3996484
4,backoff-500-2000,3881805
4,backoff-500-2000,4169289
4,backoff-500-2000,3822808
4,backoff-500-2000,4122587
4,backoff-500-2000,3838341
4,backoff-500-2000,4078198
4,backoff-500-2000,3859654
4,backoff-500-2000,4133459
4,backoff-500-2000,3869623
4,backoff-500-2000,4158615
4,backoff-500-2000,3799846
4,backoff-500-2000,4115210
4,backoff-500-2000,3886888
4,backoff-500-2000,4160642
4,backoff-500-2000,3870274
4,backoff-500-2000,4176331
6,backoff-500-2000,6383008
6,backoff-500-2000,6653207
6,backoff-500-2000,6350562
6,backoff-500-2000,6622953
6,backoff-500-2000,6344343
6,backoff-500-2000,6669839
6,backoff-500-2000,6339149
6,backoff-500-2000,6665270
6,backoff-500-2000,6337772
6,backoff-500-2000,6665033
6,backoff-500-2000,6330857
6,backoff-500-2000,6682107
6,backoff-500-2000,6329878
6,backoff-500-2000,6548804
6,backoff-500-2000,6328935
6,backoff-500-2000,6747799
6,backoff-500-2000,6270990
6,backoff-500-2000,6707043
6,backoff-500-2000,6372204
6,backoff-500-2000,6614866
6,backoff-500-2000,6355887
6,backoff-500-2000,6702078
6,backoff-500-2000,6382916
6,backoff-500-2000,6652089
6,backoff-500-2000,6404636
6,backoff-500-2000,6782946
6,backoff-500-2000,6352825
6,backoff-500-2000,6759165
6,backoff-500-2000,6278210
6,backoff-500-2000,6710136
6,backoff-500-2000,6320962
6,backoff-500-2000,6691526
6,backoff-500-2000,6269754
6,backoff-500-2000,6745554
6,backoff-500-2000,6285770
6,backoff-500-2000,6769197
6,backoff-500-2000,6258968
6,backoff-500-2000,6742848
6,backoff-500-2000,6223308
6,backoff-500-2000,6664695
6,backoff-500-2000,6273401
6,backoff-500-2000,6764065
6,backoff-500-2000,6293580
6,backoff-500-2000,6687681
6,backoff-500-2000,6316343
6,backoff-500-2000,6678204
6,backoff-500-2000,6285693
6,backoff-500-2000,6709214
6,backoff-500-2000,6288816
6,backoff-500-2000,6686012
8,backoff-500-2000,9998868
8,backoff-500-2000,10922406
8,backoff-500-2000,10340288
8,backoff-500-2000,10665691
8,backoff-500-2000,10399494
8,backoff-500-2000,10482964
8,backoff-500-2000,9637475
8,backoff-500-2000,10353614
8,backoff-500-2000,10279842
8,backoff-500-2000,10522375
8,backoff-500-2000,10342408
8,backoff-500-2000,10606995
8,backoff-500-2000,10319887
8,backoff-500-2000,10533679
8,backoff-500-2000,10445369
8,backoff-500-2000,10501004
8,backoff-500-2000,10344888
8,backoff-500-2000,10502754
8,backoff-500-2000,9715655
8,backoff-500-2000,10434214
8,backoff-500-2000,10363485
8,backoff-500-2000,10339148
8,backoff-500-2000,10470702
8,backoff-500-2000,10545744
8,backoff-500-2000,10432705
8,backoff-500-2000,10476862
8,backoff-500-2000,9730369
8,backoff-500-2000,10508891
8,backoff-500-2000,10490107
8,backoff-500-2000,10417595
8,backoff-500-2000,10542064
8,backoff-500-2000,10497467
8,backoff-500-2000,9558061
8,backoff-500-2000,10535079
8,backoff-500-2000,10460715
8,backoff-500-2000,10458049
8,backoff-500-2000,10427351
8,backoff-500-2000,9939579
8,backoff-500-2000,10527042
8,backoff-500-2000,10397373
8,backoff-500-2000,10411269
8,backoff-500-2000,10575557
8,backoff-500-2000,10338704
8,backoff-500-2000,10467983
8,backoff-500-2000,10374081
8,backoff-500-2000,10578934
8,backoff-500-2000,10351926
8,backoff-500-2000,10450395
8,backoff-500-2000,10387298
8,backoff-500-2000,10463050
10,backoff-500-2000,13671964
10,backoff-500-2000,15241138
10,backoff-500-2000,15216979
10,backoff-500-2000,15186789
10,backoff-500-2000,15267740
10,backoff-500-2000,15117541
10,backoff-500-2000,15401615
10,backoff-500-2000,15277010
10,backoff-500-2000,15207836
10,backoff-500-2000,15072808
10,backoff-500-2000,15311497
10,backoff-500-2000,15201248
10,backoff-500-2000,15355052
10,backoff-500-2000,15056101
10,backoff-500-2000,15328495
10,backoff-500-2000,15315423
10,backoff-500-2000,15137156
10,backoff-500-2000,15099375
10,backoff-500-2000,15268194
10,backoff-500-2000,15322374
10,backoff-500-2000,13697575
10,backoff-500-2000,15158024
10,backoff-500-2000,15322662
10,backoff-500-2000,15157090
10,backoff-500-2000,15106122
10,backoff-500-2000,15139448
10,backoff-500-2000,15271119
10,backoff-500-2000,15244170
10,backoff-500-2000,15331593
10,backoff-500-2000,15153289
10,backoff-500-2000,15373769
10,backoff-500-2000,15236317
10,backoff-500-2000,15163624
10,backoff-500-2000,15260611
10,backoff-500-2000,15315153
10,backoff-500-2000,15272102
10,backoff-500-2000,15322845
10,backoff-500-2000,15288358
10,backoff-500-2000,13660992
10,backoff-500-2000,15255697
10,backoff-500-2000,15414655
10,backoff-500-2000,15373298
10,backoff-500-2000,15278176
10,backoff-500-2000,15199382
10,backoff-500-2000,15053858
10,backoff-500-2000,15118307
10,backoff-500-2000,15234707
10,backoff-500-2000,15232039
