jobs,lock,runtime_ns
8,backoff-200-1600,12024070
8,backoff-200-1600,11808167
8,backoff-200-1600,12163601
8,backoff-200-1600,11767364
8,backoff-200-1600,11783702
8,backoff-200-1600,11817156
8,backoff-200-1600,11821612
8,backoff-200-1600,11778250
8,backoff-200-1600,11544380
8,backoff-200-1600,11829461
8,backoff-200-1600,11757191
8,backoff-200-1600,11996257
8,backoff-200-1600,11874159
8,backoff-200-1600,11671892
8,backoff-200-1600,11988714
8,backoff-200-1600,12007816
8,backoff-200-1600,11934110
8,backoff-200-1600,11715015
8,backoff-200-1600,11940897
8,backoff-200-1600,11864371
8,backoff-200-1600,11954929
8,backoff-200-1600,11799402
8,backoff-200-1600,12641715
8,backoff-200-1600,12533831
8,backoff-200-1600,11999633
8,backoff-200-1600,11839519
8,backoff-200-1600,9849722
8,backoff-200-1600,12216798
8,backoff-200-1600,11757907
8,backoff-200-1600,11919519
8,backoff-200-1600,11869980
8,backoff-200-1600,11917214
8,backoff-200-1600,12050337
8,backoff-200-1600,11900259
8,backoff-200-1600,11977176
8,backoff-200-1600,11878490
8,backoff-200-1600,11912966
8,backoff-200-1600,11718846
10,backoff-200-1600,15482027
10,backoff-200-1600,17413596
10,backoff-200-1600,16606263
10,backoff-200-1600,17305171
10,backoff-200-1600,16875627
10,backoff-200-1600,17085517
10,backoff-200-1600,16624811
10,backoff-200-1600,17202471
10,backoff-200-1600,16766272
10,backoff-200-1600,17242827
10,backoff-200-1600,16530984
10,backoff-200-1600,17208868
10,backoff-200-1600,16587211
10,backoff-200-1600,17578268
10,backoff-200-1600,16690319
10,backoff-200-1600,17372931
10,backoff-200-1600,16822448
10,backoff-200-1600,17103403
10,backoff-200-1600,16714434
10,backoff-200-1600,17886344
10,backoff-200-1600,17202165
10,backoff-200-1600,17165616
10,backoff-200-1600,15108354
10,backoff-200-1600,17363260
10,backoff-200-1600,16869765
10,backoff-200-1600,17603912
10,backoff-200-1600,16524859
10,backoff-200-1600,17334091
10,backoff-200-1600,16769758
10,backoff-200-1600,17156264
10,backoff-200-1600,16627684
10,backoff-200-1600,17194153
10,backoff-200-1600,17036588
10,backoff-200-1600,17485414
10,backoff-200-1600,16772222
10,backoff-200-1600,17121060
10,backoff-200-1600,16962587
10,backoff-200-1600,17359727
10,backoff-200-1600,16935560
10,backoff-200-1600,17563433
10,backoff-200-1600,16918215
10,backoff-200-1600,17151111
10,backoff-200-1600,16483367
10,backoff-200-1600,17474413
10,backoff-200-1600,16542805
10,backoff-200-1600,17606648
10,backoff-200-1600,14997291
10,backoff-200-1600,17124525
10,backoff-200-1600,17088136
10,backoff-200-1600,17505006
